년도,구분,채소_묶음_분류,시도,면적_계,단수_계,생산량_계,노지_면적,노지_단수,노지_생산량,시설_면적,시설_단수,시설_생산량
"2016","경북","과채류","딸기","348","3045","10596","9","3376","304","339","3036",10292
"2016","경남","과채류","딸기","2181","3902","85110","11","3376","371","2170","3905",84739
"2016","제주","과채류","딸기","139","1829","2542","84","1210","1016","55","2775",1526
"2016","세종","과채류","딸기","23","2752","633","0","0","0","23","2754",633
"2016","전국","과채류","가지","720","5272","37961","455","4460","20294","265","6667",17667
"2016","서울","과채류","가지","0","0","0","0","0","0","0","0",0
"2016","부산","과채류","가지","1","2363","19","0","0","0","1","2363",19
"2016","대구","과채류","가지","6","4252","238","2","3387","78","3","4855",160
"2016","인천","과채류","가지","0","0","0","0","0","0","0","0",0
"2016","광주","과채류","가지","23","5021","1170","1","2900","15","23","5068",1156
"2016","대전","과채류","가지","2","3253","62","2","3253","62","0","0",0
"2016","울산","과채류","가지","2","2468","47","2","2468","47","0","0",0
"2016","경기","과채류","가지","147","5094","7478","61","4356","2653","86","5617",4825
"2016","강원","과채류","가지","180","4137","7434","167","4185","6988","13","3509",446
"2016","충북","과채류","가지","18","4509","807","17","4439","741","1","5483",66
"2016","충남","과채류","가지","58","4453","2560","53","4610","2420","5","2798",140
"2016","전북","과채류","가지","34","5229","1752","20","3112","632","13","8484",1120
"2016","전남","과채류","가지","17","5898","1009","0","4625","19","17","5790",990
"2016","경북","과채류","가지","162","6355","10302","122","5235","6376","40","9742",3926
"2016","경남","과채류","가지","72","7071","5084","9","2867","264","63","7688",4820
"2016","제주","과채류","가지","0","0","0","0","0","0","0","0",0
"2016","세종","과채류","가지","0","0","0","0","0","0","0","0",0
"2016","전국","과채류","멜론","1498","2466","36937","0","0","0","1498","2466",36937
"2016","서울","과채류","멜론","0","0","0","0","0","0","0","0",0
"2016","부산","과채류","멜론","1","3020","15","0","0","0","1","3020",15
"2016","대구","과채류","멜론","3","2753","83","0","0","0","3","2753",83
"2016","인천","과채류","멜론","0","0","0","0","0","0","0","0",0
"2016","광주","과채류","멜론","0","0","0","0","0","0","0","0",0
"2016","대전","과채류","멜론","0","0","0","0","0","0","0","0",0
"2016","울산","과채류","멜론","0","0","0","0","0","0","0","0",0
"2016","경기","과채류","멜론","0","1800","4","0","0","0","0","1800",4
"2016","강원","과채류","멜론","27","2891","775","0","0","0","27","2891",775
"2016","충북","과채류","멜론","29","2898","826","0","0","0","29","2898",826
"2016","충남","과채류","멜론","568","2034","11551","0","0","0","568","2034",11551
"2016","전북","과채류","멜론","98","2400","2342","0","0","0","98","2400",2342
"2016","전남","과채류","멜론","356","3163","11247","0","0","0","356","3163",11247
"2016","경북","과채류","멜론","224","2431","5438","0","0","0","224","2431",5438
"2016","경남","과채류","멜론","194","2404","4656","0","0","0","194","2404",4656
"2016","제주","과채류","멜론","0","0","0","0","0","0","0","0",0
"2016","세종","과채류","멜론","0","0","0","0","0","0","0","0",0
"2016","전국","과채류","토마토","6391","6107","390303","0","0","0","6391","6107",390303
"2016","서울","과채류","토마토","4","3750","150","0","0","0","4","3758",150
"2016","부산","과채류","토마토","408","6019","24558","0","0","0","408","6019",24558
"2016","대구","과채류","토마토","203","6657","13514","0","0","0","203","6657",13514
"2016","인천","과채류","토마토","62","6418","3979","0","0","0","62","6418",3979
"2016","광주","과채류","토마토","136","7634","10382","0","0","0","136","7634",10382
"2016","대전","과채류","토마토","45","4591","2066","0","0","0","45","4592",2066
"2016","울산","과채류","토마토","12","4150","498","0","0","0","12","4154",498
"2016","경기","과채류","토마토","489","4130","20196","0","0","0","489","4130",20196
"2016","강원","과채류","토마토","795","6544","52025","0","0","0","795","6544",52025
"2016","충북","과채류","토마토","295","6991","20623","0","0","0","295","6991",20623
"2016","충남","과채류","토마토","1193","6132","73155","0","0","0","1193","6132",73155
"2016","전북","과채류","토마토","338","5792","19577","0","0","0","338","5792",19577
"2016","전남","과채류","토마토","1100","5498","60478","0","0","0","1100","5498",60478
"2016","경북","과채류","토마토","550","6027","33149","0","0","0","550","6027",33149
"2016","경남","과채류","토마토","685","7509","51437","0","0","0","685","7509",51437
"2016","제주","과채류","토마토","48","6317","3032","0","0","0","48","6317",3032
"2016","세종","과채류","토마토","28","5300","1484","0","0","0","28","5300",1484
"2016","제주","과채류","수박","166","3366","5587","155","3230","5007","11","5277",580
"2016","세종","과채류","수박","66","5170","3412","8","5538","443","58","5119",2969
"2016","전국","과채류","참외","5064","3102","157086","192","1697","3258","4872","3157",153828
"2016","서울","과채류","참외","0","0","0","0","0","0","0","0",0
"2016","부산","과채류","참외","0","0","0","0","0","0","0","0",0
"2016","대구","과채류","참외","286","3275","9367","0","0","0","286","3275",9367
"2016","인천","과채류","참외","9","2378","214","8","2364","189","1","2466",25
"2016","광주","과채류","참외","0","0","0","0","0","0","0","0",0
"2016","대전","과채류","참외","0","0","0","0","0","0","0","0",0
"2016","울산","과채류","참외","2","2100","42","2","2100","42","0","0",0
"2016","경기","과채류","참외","64","2430","1555","23","2364","544","41","2466",1011
"2016","강원","과채류","참외","37","2384","882","3","1408","42","34","2471",840
"2016","충북","과채류","참외","23","1522","350","21","1412","297","2","2650",53
"2016","충남","과채류","참외","52","2342","1218","13","1412","184","39","2650",1034
"2016","전북","과채류","참외","17","1471","250","14","1412","198","3","1732",52
"2016","전남","과채류","참외","59","1412","833","59","1412","833","0","0",0
"2016","경북","과채류","참외","4398","3195","140502","24","2227","534","4374","3200",139968
"2016","경남","과채류","참외","95","1621","1540","4","2227","89","91","1594",1451
"2016","제주","과채류","참외","21","1457","306","21","1455","306","0","0",0
"2016","세종","과채류","참외","1","2700","27","0","0","0","1","2650",27
"2016","전국","과채류","오이","4781","6981","333760","875","3803","33274","3906","7693",300486
"2016","서울","과채류","오이","0","0","0","0","0","0","0","0",0
"2016","부산","과채류","오이","3","3367","101","3","3358","101","0","0",0
"2016","대구","과채류","오이","46","6774","3116","0","0","0","46","6774",3116
"2016","인천","과채류","오이","71","4714","3347","11","2491","274","60","5122",3073
"2016","광주","과채류","오이","4","6600","264","0","0","0","4","6599",264
"2016","대전","과채류","오이","43","4012","1725","1","5313","53","42","3980",1672
"2016","울산","과채류","오이","2","2400","48","0","0","0","2","2377",48
"2016","경기","과채류","오이","835","5881","49103","153","2491","3811","682","6641",45292
"2016","강원","과채류","오이","782","4924","38504","367","4643","17040","415","5172",21464
"2016","충북","과채류","오이","461","7225","33309","171","2284","3906","290","10139",29403
"2016","충남","과채류","오이","914","8121","74228","46","5313","2444","868","8270",71784
"2016","전북","과채류","오이","355","7379","26194","37","5243","1940","318","7627",24254
"2016","전남","과채류","오이","243","8402","20418","1","4907","49","242","8417",20369
"2016","경북","과채류","오이","781","8275","64626","60","4511","2707","721","8588",61919
"2016","경남","과채류","오이","161","8183","13175","14","3358","470","147","8643",12705
"2016","제주","과채류","오이","49","6363","3118","9","4907","442","40","6691",2676
"2016","세종","과채류","오이","31","8013","2484","2","1850","37","29","8438",2447
"2016","전국","과채류","호박","9007","3311","298206","6150","2470","151933","2857","5120",146273
"2016","서울","과채류","호박","4","3900","156","3","3180","95","1","6071",61
"2016","부산","과채류","호박","41","3868","1586","31","3288","1019","10","5668",567
"2016","대구","과채류","호박","44","4077","1794","28","1780","498","16","8103",1296
"2016","인천","과채류","호박","20","3200","640","19","3200","608","1","3185",32
"2016","광주","과채류","호박","86","3724","3203","30","2559","768","56","4348",2435
"2016","대전","과채류","호박","19","3042","578","18","3008","541","1","3650",37
"2016","울산","과채류","호박","35","1571","550","34","1461","497","1","5277",53
"2016","경기","과채류","호박","840","3733","31357","521","3180","16568","319","4636",14789
"2016","강원","과채류","호박","918","2638","24218","852","2592","22084","66","3234",2134
"2016","충북","과채류","호박","986","3009","29666","461","1381","6366","525","4438",23300
"2016","충남","과채류","호박","599","3334","19972","269","2537","6825","330","3984",13147
"2016","전북","과채류","호박","328","3035","9954","171","2754","4709","157","3341",5245
"2016","전남","과채류","호박","1980","3499","69287","1638","2843","46568","342","6643",22719
"2016","경북","과채류","호박","1776","2520","44758","1387","2155","29890","389","3822",14868
"2016","경남","과채류","호박","1074","5119","54977","446","2328","10383","628","7101",44594
"2016","제주","과채류","호박","249","2142","5334","234","1854","4338","15","6643",996
"2016","세종","과채류","호박","8","2200","176","8","2200","176","0","0",0
"2016","전국","과채류","딸기","5978","3199","191218","134","1899","2545","5844","3228",188673
"2016","서울","과채류","딸기","0","0","0","0","0","0","0","0",0
"2016","부산","과채류","딸기","0","0","0","0","0","0","0","0",0
"2016","대구","과채류","딸기","5","3540","177","1","3376","34","4","3584",143
"2016","인천","과채류","딸기","26","2535","659","0","0","0","26","2533",659
"2016","광주","과채류","딸기","29","4352","1262","0","0","0","29","4350",1262
"2016","대전","과채류","딸기","0","0","0","0","0","0","0","0",0
"2016","울산","과채류","딸기","13","2085","271","0","0","0","13","2082",271
"2016","대전","엽채류","쑥갓","0","2300","2","0","0","0","0","2300",2
"2016","울산","엽채류","쑥갓","14","1150","161","4","2108","84","10","767",77
"2016","경기","엽채류","쑥갓","227","2250","5108","13","2047","276","214","2258",4832
"2016","강원","엽채류","쑥갓","4","1750","70","1","2413","19","3","1717",51
"2016","충북","엽채류","쑥갓","13","4906","638","0","4200","4","13","5070",634
"2016","충남","엽채류","쑥갓","10","2741","274","1","800","5","9","2863",269
"2016","전북","엽채류","쑥갓","6","1667","100","6","1540","100","0","0",0
"2016","전남","엽채류","쑥갓","39","1507","588","0","2150","9","39","1492",579
"2016","경북","엽채류","쑥갓","5","200","10","2","140","3","3","233",7
"2016","경남","엽채류","쑥갓","1","1580","16","0","967","3","1","1829",13
"2016","제주","엽채류","쑥갓","0","0","0","0","0","0","0","0",0
"2016","세종","엽채류","쑥갓","0","0","0","0","0","0","0","0",0
"2016","전국","엽채류","부추","1729","3946","68232","317","3081","9766","1412","4140",58466
"2016","서울","엽채류","부추","1","6771","95","0","0","0","1","6771",95
"2016","부산","엽채류","부추","20","2666","531","9","3558","302","11","2097",229
"2016","대구","엽채류","부추","86","4595","3966","16","3591","585","70","4809",3381
"2016","인천","엽채류","부추","8","2519","189","0","0","0","8","2519",189
"2016","광주","엽채류","부추","7","1556","114","2","1679","40","5","1389",74
